X,Y,Z,U1,U2,U3,UR1,UR2,UR3,Total_Displacement
0.0,0.0,3000.0,2.3774357181952337,-0.00012683285761651785,0.009439257271662558,-3.98764537779082e-06,0.0008058869396967829,2.029060923819312e-16,2.377454460092748
0,0,3200,2.5429106452824737,-0.0007794237479162837,0.009475539452419931,2.571024635376856e-06,0.000847387695493754,2.0294930791531545e-16,2.5429284188195744
0,0,3400,2.71580094211999,-0.0011683471558352667,0.009511821633177306,1.350970553982989e-06,0.0008800406371995426,2.029925234486997e-16,2.715817850483659
0,0,3600,2.894337045889545,-0.001332916413577486,0.00954810381393468,3.274831336092204e-07,0.0009038457648141489,2.0303573898208393e-16,2.894353101845251
0,0,3800,3.076749393772904,-0.0013124448533469615,0.009584385994692054,-4.9943762574445e-07,0.0009188030783375727,2.0307895451546815e-16,3.0767646018258077
0,0,4000,3.2612684229518294,-0.0011462458073477123,0.009620668175449428,-1.1297917240780228e-06,0.0009249125777698142,2.031221700488524e-16,3.2612828147338444
0,0,4200,3.446124570608084,-0.0008736326077837581,0.009656950356206801,-1.563579161391498e-06,0.0009221742631108729,2.0316538558223664e-16,3.4461382119806028
0,0,4400,3.629548273923433,-0.0005339185868591197,0.009693232536964174,-1.8007999376848758e-06,0.0009105881343607494,2.0320860111562086e-16,3.629561256759093
0,0,4600,3.8097699700796386,-0.00016641707677781488,0.009729514717721547,-1.8414540529581552e-06,0.0008901541915194441,2.0325181664900512e-16,3.8097823974699523
0,0,4800,3.9850200962584643,0.0001895585902561359,0.009765796898478922,-1.6855415072113359e-06,0.0008608724345869551,2.0329503218238934e-16,3.9850320669105463
0,0,5000,4.153529089641674,0.0004946950820387142,0.009802079079236296,-1.3330623004444202e-06,0.0008227428635632846,2.0333824771577356e-16,4.153540685243987
0,0,5200,4.313527387411034,0.0007096790663658973,0.00983836125999367,-7.840164326574075e-07,0.000775765478448431,2.0338146324915783e-16,4.313538665520655
0,0,5400,4.463245426748302,0.00079519721103367,0.009874643440751042,-3.84039038502933e-08,0.0007199402792423957,2.0342467878254205e-16,4.463256421079941
0,0,5600,4.600913644835245,0.000711936183838008,0.009910925621508417,9.037752859769143e-07,0.0006552672659451773,2.034678943159263e-16,4.600924374572021
0,0,5800,4.724762478853626,0.00042058265257489697,0.009947207802265792,2.042521136824221e-06,0.0005817464385567764,2.0351110984931053e-16,4.724772968663774
0.0,0.0,6000.0,4.833022365985211,-0.00011817671495968647,0.009983489983023165,-3.377833648691627e-06,0.0004993777970771938,2.0355432538269478e-16,4.833032678779574
0,0,6200,4.932528065444839,-0.0006080536831796266,0.009786225569991088,1.570343021776881e-06,0.0004951285165134588,2.0580736274222395e-16,4.932537810938827
0,0,6400,5.030853500188344,-0.0007660767189780809,0.009588961156959008,5.929432447676948e-08,0.0004875751499159704,2.0806040010175315e-16,5.030862696934485
0,0,6600,5.127337853008976,-0.0006515342082779764,0.009391696743926932,-1.1553124432087075e-06,0.00047671769728472837,2.1031343746128232e-16,5.127346495738634
0,0,6800,5.221320306699985,-0.0003237145370022403,0.009194432330894854,-2.073477281279549e-06,0.00046255615861973235,2.125664748208115e-16,5.221328412150936
0,0,7000,5.312140044054619,0.00015809390892620036,0.008997167917862777,-2.6952001897357555e-06,0.00044509053392098374,2.148195121803407e-16,5.312147665650197
0,0,7200,5.399136247866128,0.00073460274358442,0.0087999035048307,-3.020481168577327e-06,0.0004243208231884813,2.1707254953986984e-16,5.399143469196278
0,0,7400,5.481648100927761,0.0013465235810494892,0.008602639091798621,-3.0493202178042643e-06,0.0004002470264222249,2.1932558689939904e-16,5.481655016592163
0,0,7600,5.559014786032768,0.0019345680353984825,0.008405374678766543,-2.7817173374165662e-06,0.000372869143622215,2.2157862425892823e-16,5.559021477221321
0,0,7800,5.630575485974396,0.0024394477207084738,0.008208110265734467,-2.2176725274142317e-06,0.0003421871747884509,2.238316616184574e-16,5.630581997203764
0,0,8000,5.695669383545898,0.002801874251056535,0.008010845852702389,-1.357185787797265e-06,0.0003082011199209349,2.260846989779866e-16,5.695675706254061
0,0,8200,5.75363566154052,0.002962559240519737,0.00781358143967031,-2.0025711856566392e-07,0.0002709109790196639,2.2833773633751573e-16,5.753641729771067
0,0,8400,5.803813502751514,0.002862214303175157,0.0076163170266382325,1.253113480280578e-06,0.00023031675208464038,2.3059077369704493e-16,5.803819205943322
0,0,8600,5.845542089972127,0.0024415510530998628,0.007419052613606155,3.0029260087414473e-06,0.00018641843911586253,2.328438110565741e-16,5.845547307921555
0,0,8800,5.878160605995608,0.0016412811043709345,0.007221788200574078,5.049180466816953e-06,0.00013921604011333155,2.3509684841610327e-16,5.8781652714011985
0.0,0.0,9000.0,5.901008233615209,0.0004021160710654398,0.007024523787542,-7.391876854507098e-06,8.870955507704697e-05,2.3734988577563247e-16,5.901012428289426
0,200,3000,2.37743571819519,-0.00011837733382698795,0.010068802614306295,2.3406916371103247e-06,0.0008058869396967793,2.2732533283541107e-16,2.3774570425035146
0,200,6000,4.833022365985173,-0.000110298267477819,0.01046471694221866,1.4743942873447508e-06,0.0004993777970771975,1.71568977309691e-16,4.833033696611199
0,200,9000,5.901008233615164,0.00037530833278016495,0.008181980294363355,4.245860233485438e-06,8.870955507704365e-05,2.08512452680453e-16,5.901013917866305
0,400,3000,2.377435718195143,-0.00010992181003745808,0.010388687361892199,8.91039427212511e-07,0.0008058869396967755,2.471648371072467e-16,2.377458418365706
0,400,6000,4.8330223659851415,-0.00010241981999595153,0.010589231035593637,-1.8929500951353202e-07,0.0004993777970772012,1.4346172932288346e-16,4.833033967645619
0,400,9000,5.9010082336151255,0.00034850059449489007,0.00874813668884777,1.4788757311376995e-06,8.870955507704033e-05,1.8338184469960115e-16,5.901014728378645
0,600,3000,2.3774357181950925,-0.00010146628624792819,0.010438371820576811,-3.6131125190261984e-07,0.0008058869396967719,2.623192519803686e-16,2.377458635613139
0,600,6000,4.833022365985116,-9.454137251408406e-05,0.01040498227604582,-1.6132342418832219e-06,0.0004993777970772048,1.1921914388752269e-16,4.833033567306004
0,600,9000,5.90100823361509,0.00032169285620961514,0.008798799394730031,-9.090766525361204e-07,8.870955507703698e-05,1.6189984385399455e-16,5.901014802180229
0,800,3000,2.3774357181950383,-9.30107624583983e-05,0.010257316296516664,-1.4163604002350665e-06,0.0008058869396967682,2.72788577454777e-16,2.3774578472263532
0,800,6000,4.833022365985094,-8.666292503221659e-05,0.009959920676472922,-2.797423409764317e-06,0.0004993777970772084,9.898925074022547e-17,4.8330326294824975
0,800,9000,5.90100823361506,0.00029488511792434026,0.008409774835744916,-2.9179969175360194e-06,8.870955507703366e-05,1.4362236093378318e-16,5.901014233541786
0,1000,3000,2.3774357181949832,-8.455523866886842e-05,0.009884981095868297,-2.274108017784832e-06,0.0008058869396967646,2.786468283987801e-16,2.377456269660948
0,1000,6000,4.833022365985076,-7.878447755034912e-05,0.009301996249772664,-3.7418625131568192e-06,0.0004993777970772121,8.247599040775834e-17,4.833031318277712
0,1000,9000,5.901008233615033,0.0002680773796390654,0.007656869435627216,-4.547885063861999e-06,8.870955507703034e-05,1.2914151488543374e-16,5.901013207298171
0,1200,3000,2.3774357181949273,-7.609971487933852e-05,0.009360826524788242,-2.934554104551915e-06,0.0008058869396967608,2.800420345489947e-16,2.3774541478256577
0,1200,6000,4.833022365985061,-7.090603006848164e-05,0.008479159008842767,-4.446551552060728e-06,0.0004993777970772157,6.938330341688795e-17,4.8330298045094855
0,1200,9000,5.901008233615008,0.00024126964135379045,0.00661588961811171,-5.798741091514059e-06,8.8709555077027e-05,1.1786518676247955e-16,5.901011947234016
0,1400,3000,2.3774357181948718,-6.764419108980863e-05,0.008724312889433043,-3.397698660536314e-06,0.0008058869396967572,2.7653010669557064e-16,2.3774517266097948
0,1400,6000,4.833022365985046,-6.302758258661417e-05,0.007539358966580947,-4.911490526476043e-06,0.0004993777970772194,6.059936818731443e-17,4.833028246970817
0,1400,9000,5.901008233614985,0.00021446190306851558,0.005362641806933187,-6.670565000492198e-06,8.870955507702367e-05,1.1008943603815391e-16,5.901010674207674
0,1600,3000,2.3774357181948176,-5.9188667300278744e-05,0.00801490049595923,-3.6635416857380326e-06,0.0008058869396967536,2.6840710431174133e-16,2.377449228959846
0,1600,6000,4.833022365985037,-5.51491351047467e-05,0.006530546135884923,-5.136679436402765e-06,0.0004993777970772231,5.582812524580443e-17,4.833026778447008
0,1600,9000,5.901008233614965,0.00018765416478324067,0.003972932425826427,-7.16335679079642e-06,8.870955507702037e-05,1.0640638165892361e-16,5.901009574013395
0,1800,3000,2.3774357181947643,-5.073314351074886e-05,0.007272049650523342,-3.7320831801570647e-06,0.0008058869396967499,2.5567302739750677e-16,2.3774468405052147
0,1800,6000,4.833022365985024,-4.727068762287923e-05,0.005500670529652413,-5.122118281840891e-06,0.0004993777970772268,5.477351511912455e-17,4.833025496489986
0,1800,9000,5.9010082336149425,0.0001608464264979658,0.0025225678985262125,-7.277116462426717e-06,8.870955507701703e-05,1.0563178573185517e-16,5.901008774981759
0,2000,3000,2.3774357181947154,-4.227761972121898e-05,0.006535220659281915,-3.603323143793417e-06,0.0008058869396967462,2.3847590568948364e-16,2.377444700733223
0,2000,6000,4.833022365985014,-3.939224014101176e-05,0.004497682160781139,-4.867807062790426e-06,0.0004993777970772303,5.743553780727476e-17,4.833024458949897
0,2000,9000,5.901008233614921,0.0001340386882126909,0.0010873546487673313,-7.011844015383101e-06,8.87095550770137e-05,1.0865382667664866e-16,5.901008335318431
0,2200,3000,2.3774357181946697,-3.382209593168908e-05,0.005843873828391488,-3.2772615766470865e-06,0.0008058869396967425,2.1651967971443854e-16,2.3774429007135085
0,2200,6000,4.833022365985002,-3.151379265914429e-05,0.003569531042168817,-4.3737457792513675e-06,0.000499377797077234,6.381419331025509e-17,4.833023684263946
0,2200,9000,5.9010082336149,0.00010723094992741601,-0.00025690089971543064,-6.367539449665562e-06,8.870955507701036e-05,1.1458432607360396e-16,5.901008240181282
0,2400,3000,2.3774357181946284,-2.5366572142159188e-05,0.005237469464008592,-2.753898478718072e-06,0.0008058869396967388,1.8995237920898822e-16,2.3774414873719727
0,2400,6000,4.833022365984988,-2.363534517727681e-05,0.0027641671867131633,-3.639934431223714e-06,0.0004993777970772377,7.390948162806562e-17,4.833023156502563
0,2400,9000,5.901008233614875,8.042321164214108e-05,-0.0014343923231873,-5.344202765274103e-06,8.870955507700706e-05,1.2490358128888807e-16,5.901008408495939
0,2600,3000,2.3774357181945938,-1.69110483526293e-05,0.004755467872289772,-2.033233850006377e-06,0.0008058869396967353,1.5877400417313265e-16,2.3774404743143647
0,2600,6000,4.833022365984972,-1.575689769540934e-05,0.0021295406073119053,-2.666373018707469e-06,0.0004993777970772413,8.83135217071729e-17,4.8330228351728755
0,2600,9000,5.901008233614848,5.361547335686619e-05,-0.002369313197913476,-3.9418339622087244e-06,8.870955507700372e-05,1.381312949563339e-16,5.901008709509747
0,2800,3000,2.3774357181945653,-8.455524563099414e-06,0.004437329359391556,-1.1152676905119978e-06,0.0008058869396967315,1.2291053973856345e-16,2.3774398591995234
0,2800,6000,4.833022365984952,-7.878450213541872e-06,0.0017136013168627523,-1.4530615417026283e-06,0.000499377797077245,1.0636017973280202e-16,4.833022669779476
0,2800,9000,5.901008233614819,2.6807735071591303e-05,-0.00298585710015919,-2.160433040469426e-06,8.870955507700039e-05,1.5530367523225838e-16,5.901008989084085
0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3000,200,0.020261476863734175,-1.2779501252711777e-14,0.00028816761543136557,1.2445879307703003e-16,0.0001991522343894916,5.495733384905935e-18,0.02026352598325915
0,3000,400,0.07827588005665653,-4.84490294507769e-14,0.0005763352308627311,2.289002694535335e-16,0.00037752926329188177,1.099146676981187e-17,0.07827800176896707
0,3000,600,0.1698881684813468,-1.0300512125409011e-13,0.0008645028462940968,3.1332442912951055e-16,0.0005351310867071707,1.6487200154717804e-17,0.16989036804691937
0,3000,800,0.2909433010403847,-1.72444313322546e-13,0.0011526704617254623,3.77731272104961e-16,0.0006719577046353579,2.198293353962374e-17,0.2909455843787103
0,3000,1000,0.4372862366363498,-2.5276314231603937e-13,0.0014408380771568279,4.221207983798849e-16,0.0007880091170764439,2.7478666924529672e-17,0.4372886103775701
0,3000,1200,0.6047619341718223,-3.39958144894465e-13,0.0017290056925881936,4.464930079542824e-16,0.0008832853240304287,3.297440030943561e-17,0.6047644057680053
0,3000,1400,0.7892153525493812,-4.3002585771771726e-13,0.0020171733080195592,4.508479008281532e-16,0.0009577863254973118,3.847013369434154e-17,0.789217930414533
0,3000,1600,0.9864914506716069,-5.189628174456911e-13,0.0023053409234509246,4.3518547700149774e-16,0.0010115121214770938,4.396586707924748e-17,0.9864941443541085
0,3000,1800,1.192435187441079,-6.027655607382813e-13,0.0025935085388822904,3.9950573647431535e-16,0.001044462711969774,4.9461600464153414e-17,1.192438007836962
0,3000,2000,1.4028915217603766,-6.774306242553823e-13,0.0028816761543136557,3.4380867924660687e-16,0.0010566380969753532,5.4957333849059343e-17,1.4028944813793387
0,3000,2200,1.6137054125320798,-7.389545446568888e-13,0.003169843769745021,2.6809430531837174e-16,0.0010480382764938307,6.045306723396528e-17,1.6137085258326096
0,3000,2400,1.820721818658769,-7.833338586026959e-13,0.0034580113851763873,1.7236261468960993e-16,0.0010186632505252075,6.594880061887121e-17,1.8207251024750648
0,3000,2600,2.0197856990430227,-8.065651027526976e-13,0.0037461790006077527,5.661360736032179e-17,0.0009685130190694823,7.144453400377715e-17,2.0197891731356066
0,3000,2800,2.206742012587421,-8.046448137667892e-13,0.0040343466160391184,-7.915271666949294e-17,0.0008975875821266554,7.694026738868309e-17,2.2067457003630935
0.0,3000.0,3000.0,2.377435718194545,-7.735695283048655e-13,0.004322514231470484,2.349363573998342e-16,0.0008058869396967279,8.243600077358902e-17,2.377439647662269
0,3000,3200,2.54291064528178,-7.601894210223771e-13,0.004138633237923347,9.335957346750643e-17,0.000847387695493757,8.549170074267495e-17,2.5429140131299124
0,3000,3400,2.7158009421193015,-8.078030732488908e-13,0.003954752244376209,3.750012376901869e-16,0.0008800406371995965,8.854740071176087e-17,2.7158038215750047
0,3000,3600,2.894337045888873,-9.070796316554744e-13,0.003770871250829072,6.099886352682074e-16,0.0009038457648142462,9.160310068084681e-17,2.894339502317363
0,3000,3800,3.0767493937722543,-1.0486882429131962e-12,0.003586990257281935,7.983217662015674e-16,0.0009188030783377064,9.465880064993275e-17,3.076751484695675
0,3000,4000,3.2612684229512094,-1.223298053693124e-12,0.003403109263734798,9.400006304902676e-16,0.0009249125777699768,9.771450061901868e-17,3.2612701985102874
0,3000,4200,3.446124570607499,-1.421578210666326e-12,0.0032192282701876606,1.0350252281343071e-15,0.0009221742631110577,1.007702005881046e-16,3.446126074242696
0,3000,4400,3.6295482739228864,-1.6341978605038696e-12,0.003035347276640523,1.0833955591336866e-15,0.0009105881343609483,1.0382590055719053e-16,3.629549543134753
0,3000,4600,3.8097699700791323,-1.851826149876823e-12,0.002851466283093386,1.0851116234884065e-15,0.0008901541915196502,1.0688160052627645e-16,3.8097710371853997
0,3000,4800,3.9850200962580002,-2.0651322254562553e-12,0.0026675852895462486,1.0401734211984652e-15,0.0008608724345871612,1.0993730049536238e-16,3.9850209891029933
0,3000,5000,4.153529089641252,-2.2647852339132323e-12,0.0024837042959991113,9.48580952263865e-16,0.0008227428635634839,1.129930004644483e-16,4.153529832237048
0,3000,5200,4.313527387410647,-2.4414543219188232e-12,0.0022998233024519744,8.103342166846041e-16,0.0007757654784486161,1.1604870043353426e-16,4.313528000503641
0,3000,5400,4.463245426747952,-2.5858086361440966e-12,0.002115942308904837,6.254332144606828e-16,0.000719940279242559,1.1910440040262018e-16,4.463245928312529
0,3000,5600,4.600913644834925,-2.688517323260119e-12,0.0019320613153576997,3.9387794559210177e-16,0.0006552672659453118,1.221601003717061e-16,4.600914050500087
0,3000,5800,4.72476247885333,-2.7402495299379596e-12,0.0017481803218105626,1.1566841007886016e-16,0.0005817464385568747,1.25215800340792e-16,4.724762802270046
0.0,3000.0,6000.0,4.833022365984929,-2.731674402848686e-12,0.0015642993282634252,2.0919539207904128e-16,0.0004993777970772487,1.2827150030987796e-16,4.833022619142492
0,3000,6200,4.932528065444565,-2.702068551983693e-12,0.00124613153263322,-8.947086394003635e-17,0.0004951285165134884,1.314321051847913e-16,4.932528222853073
0,3000,6400,5.0308535001880745,-2.6948429583250114e-12,0.0009279637370030147,1.4607179984070708e-17,0.00048757514991597695,1.3459271005970466e-16,5.0308535857716326
0,3000,6600,5.127337853008707,-2.706868325029662e-12,0.0006097959413728095,1.0303873969328039e-16,0.0004767176972847148,1.37753314934618e-16,5.12733788927032
0,3000,6800,5.2213203066997105,-2.735015355254664e-12,0.0002916281457426041,1.7582381518759228e-16,0.0004625561586197018,1.4091391980953135e-16,5.221320314843912
0,3000,7000,5.312140044054337,-2.776154752157039e-12,-2.6539649887601102e-05,2.3296240646700676e-16,0.00044509053392093793,1.440745246844447e-16,5.312140044120634
0,3000,7200,5.399136247865835,-2.827157218893807e-12,-0.00034470744551780665,2.7445451353152357e-16,0.000424320823188423,1.4723512955935802e-16,5.399136258869746
0,3000,7400,5.4816481009274565,-2.8848934586219885e-12,-0.000662875241148012,3.0030013638114235e-16,0.00040024702642215684,1.5039573443427138e-16,5.48164814100697
0,3000,7600,5.559014786032448,-2.946234174498604e-12,-0.000981043036778217,3.104992750158641e-16,0.0003728691436221403,1.535563393091847e-16,5.5590148725986355
0,3000,7800,5.630575485974062,-3.008050069680674e-12,-0.0012992108324084224,3.0505192943568785e-16,0.00034218717478837223,1.5671694418409807e-16,5.63057563586538
0,3000,8000,5.695669383545547,-3.067211847325219e-12,-0.0016173786280386277,2.8395809964061403e-16,0.0003082011199208541,1.598775490590114e-16,5.695669613186121
0,3000,8200,5.753635661540153,-3.1205902105892595e-12,-0.0019355464236688329,2.4721778563064243e-16,0.00027091097901958433,1.6303815393392476e-16,5.753635987102986
0,3000,8400,5.80381350275113,-3.1650558626298167e-12,-0.0022537142192990385,1.948309874057734e-16,0.000230316752084564,1.661987588088381e-16,5.803813940327871
0,3000,8600,5.845542089971729,-3.1974795066039094e-12,-0.0025718820149292438,1.2679770496600668e-16,0.00018641843911579252,1.6935936368375143e-16,5.8455426557513155
0,3000,8800,5.878160605995197,-3.214731845668559e-12,-0.002890049810559449,4.311793831134236e-17,0.00013921604011327016,1.725199685586648e-16,5.878161316454469
0.0,3000.0,9000.0,5.901008233614787,-3.2136835829807865e-12,-0.003208217606189654,5.620831255821956e-17,8.870955507699707e-05,1.7568057343357813e-16,5.90100910572503
0,3200,3000,2.377435718194533,8.455523015856928e-06,0.004437329359319945,1.115267690260175e-06,0.0008058869396967256,4.041475156970961e-17,2.3774398591994905
0,3200,6000,4.833022365984906,7.878444753234483e-06,0.0017136013167996075,1.453061541484502e-06,0.0004993777970772426,1.0851932910206434e-16,4.83302266977943
0,3200,9000,5.901008233614754,-2.6807741500194873e-05,-0.0029858571001748217,2.160433040423934e-06,8.87095550769951e-05,1.6260940885111617e-16,5.901008989084019
0,3400,3000,2.377435718194528,1.6911046805283385e-05,0.004755467872186809,2.0332338499391047e-06,0.0008058869396967233,3.573843157720419e-18,2.377440474314299
0,3400,6000,4.833022365984886,1.575689223814337e-05,0.00212954060722262,2.6663730186591057e-06,0.0004993777970772364,9.241106057427244e-17,4.833022835172788
0,3400,9000,5.901008233614721,-5.361547978670616e-05,-0.0023693131979323216,3.94183396222046e-06,8.870955507699314e-05,1.523039168792761e-16,5.90100870950962
0,3600,3000,2.377435718194531,2.536657059470984e-05,0.005237469463907841,2.7538984788018533e-06,0.0008058869396967211,-2.8181184242935125e-17,2.3774414873718754
0,3600,6000,4.833022365984869,2.3635339723052254e-05,0.002764167186628644,3.639934431314616e-06,0.0004993777970772302,7.957288685344231e-17,4.833023156502444
0,3600,9000,5.901008233614693,-8.042321807321744e-05,-0.0014343923231988779,5.344202765333374e-06,8.870955507699117e-05,1.442027025020212e-16,5.901008408495757
0,3800,3000,2.377435718194539,3.38220943841363e-05,0.005843873828319804,3.2772615768484203e-06,0.0008058869396967188,-5.4665293461486166e-17,2.3774429007133775
0,3800,6000,4.833022365984853,3.1513787207961145e-05,0.00356953104211386,4.3737457794510335e-06,0.0004993777970772242,7.030086741280736e-17,4.833023684263797
0,3800,9000,5.9010082336146645,-0.00010723095635972874,-0.00025690089971121353,6.3675394497626675e-06,8.87095550769892e-05,1.3904591440243491e-16,5.901008240181047
0,4000,3000,2.3774357181945525,4.227761817356275e-05,0.006535220659259463,3.603323144078807e-06,0.0008058869396967165,-7.617454397116609e-17,2.37744470073306
0,4000,6000,4.833022365984841,3.939223469287002e-05,0.00449768216077445,4.867807063068357e-06,0.000499377797077218,6.415091304251749e-17,4.833024458949724
0,4000,9000,5.901008233614636,-0.00013403869464624003,0.0010873546487939474,7.011844015508347e-06,8.870955507698724e-05,1.365374931072838e-16,5.901008335318146
0,4200,3000,2.37743571819457,5.0733141962989206e-05,0.007272049650563582,3.732083180493011e-06,0.0008058869396967141,-9.256090603535817e-17,2.3774468405050198
0,4200,6000,4.833022365984827,4.727068217777891e-05,0.005500670529706597,5.122118282166587e-06,0.0004993777970772118,6.171514268903949e-17,4.833025496489789
0,4200,9000,5.9010082336146095,-0.0001608464329327513,0.0025225678985798857,7.2771164625704114e-06,8.870955507698526e-05,1.3638137914333454e-16,5.901008774981426
0,4400,3000,2.3774357181945893,5.918866575241566e-05,0.008014900496068922,3.663541686091035e-06,0.000805886939696712,-1.0352832018082908e-16,2.3774492289596183
0,4400,6000,4.8330223659848155,5.5149129662687796e-05,0.0065305461360064794,5.136679436745723e-06,0.0004993777970772057,6.269749687913994e-17,4.833026778446786
0,4400,9000,5.901008233614581,-0.0001876541712192626,0.003972932425909872,7.163356790948858e-06,8.870955507698329e-05,1.394657509302872e-16,5.9010095740130115
0,4600,3000,2.377435718194611,6.764418954184212e-05,0.00872431288961225,3.3976986608728775e-06,0.0008058869396967096,-1.0966890535404553e-16,2.377451726609535
0,4600,6000,4.833022365984802,6.302757714759669e-05,0.0075393589667702805,4.911490526805768e-06,0.0004993777970771997,6.709797561281886e-17,4.833028246970572
0,4600,9000,5.9010082336145535,-0.00021446190950577388,0.0053626418070471865,6.670565000643693e-06,8.870955507698133e-05,1.4460637057520834e-16,5.9010106742072415
0,4800,3000,2.3774357181946324,7.609971333126857e-05,0.00936082652503033,2.934554104838537e-06,0.0008058869396967072,-1.1039054260854082e-16,2.3774541478253637
0,4800,6000,4.833022365984789,7.090602463250556e-05,0.008479159009094182,4.4465515523467155e-06,0.0004993777970771935,7.491657889007629e-17,4.833029804509215
0,4800,9000,5.901008233614524,-0.00024126964779228518,0.006615889618255108,5.798741091654906e-06,8.870955507697936e-05,1.51803238078098e-16,5.901011947233533
0,5000,3000,2.377435718194654,8.455523712069503e-05,0.009884981096159921,2.274108017988018e-06,0.000805886939696705,-1.0628535089078164e-16,2.37745626966062
0,5000,6000,4.833022365984772,7.878447211741445e-05,0.009301996250074362,3.7418625133685745e-06,0.0004993777970771873,8.644936618414552e-17,4.833031318277409
0,5000,9000,5.901008233614491,-0.00026807738607879646,0.007656869435796911,4.547885063982511e-06,8.870955507697739e-05,1.6283271027835628e-16,5.9010132072976305
0,5200,3000,2.377435718194675,9.301076091012148e-05,0.01025731629683779,1.4163604003213167e-06,0.0008058869396967026,-9.67612112543013e-17,2.3774578472259913
0,5200,6000,4.833022365984753,8.666291960232333e-05,0.009959920676807003,2.797423409871338e-06,0.0004993777970771811,1.0110421854855983e-16,4.833032629482157
0,5200,9000,5.901008233614458,-0.00029488512436530776,0.00840977483593587,2.9179969176264956e-06,8.870955507697543e-05,1.7591843033658303e-16,5.901014233541185
0,5400,3000,2.377435718194693,0.00010146628469954795,0.0104383718209007,3.613112518384323e-07,0.0008058869396967005,-8.226221290894981e-17,2.3774586356127405
0,5400,6000,4.833022365984731,9.454136708723222e-05,0.01040498227638829,1.6132342418550064e-06,0.0004993777970771751,1.194732549297861e-16,4.833033567305621
0,5400,9000,5.901008233614421,-0.00032169286265181906,0.008798799394935268,9.090766525868618e-07,8.870955507697345e-05,1.919485766724785e-16,5.901014802179561
0,5600,3000,2.3774357181947074,0.0001099218084889744,0.010388687362185418,-8.910394274606305e-07,0.0008058869396966981,-6.256631124980215e-17,2.377458418365271
0,5600,6000,4.833022365984705,0.00010241981457214111,0.010589231035914397,1.892950093195838e-07,0.0004993777970771689,1.4111238611797402e-16,4.833033967645184
0,5600,9000,5.901008233614382,-0.0003485006009383303,0.008748136689058371,-1.4788757311363821e-06,8.870955507697148e-05,2.1003497086634223e-16,5.901014728377903
0,5800,3000,2.3774357181947177,0.00011837733227840086,0.010068802614528702,-2.340691637575876e-06,0.0008058869396966959,-3.7710513711012516e-17,2.377457042503043
0,5800,6000,4.833022365984675,0.00011029826205705,0.010464716942481514,-1.4743942877349334e-06,0.0004993777970771628,1.6616964184974044e-16,4.833033696610701
0,5800,9000,5.901008233614338,-0.0003753083392248416,0.008181980294568469,-4.245860233543243e-06,8.870955507696952e-05,2.3121382107449133e-16,5.9010139178654795
0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6000,200,0.020261476863736864,-4.80080868404119e-05,0.0006292838181178214,4.627338011102134e-07,0.00019915223438951777,-5.154551817823379e-19,0.020271303549596685
