X,Y,Z,U1,U2,U3,UR1,UR2,UR3,Total_Displacement
0,3000,5600,0.03259774,0.007163536,-0.229248489,1.10E-05,-2.44E-05,-1.63E-06,0.231665272
0,3000,5800,0.034421886,0.007826214,-0.235331299,1.18E-05,-2.44E-05,-1.72E-06,0.237964149
0,3000,6000,-0.036246031,0.008488893,0.24141411,-1.26E-05,-2.43E-05,1.80E-06,0.244267494
0,3000,6200,0.039205698,0.016755563,-0.243581536,1.46E-05,-2.61E-05,-2.07E-06,0.247284857
0,3000,6400,0.042165364,0.025022234,-0.245748962,1.66E-05,-2.78E-05,-2.33E-06,0.250592463
0,3000,6600,0.04512503,0.033288904,-0.247916388,1.86E-05,-2.95E-05,-2.60E-06,0.254178982
0,3000,6800,0.048084696,0.041555575,-0.250083814,2.06E-05,-3.12E-05,-2.86E-06,0.258032785
0,3000,7000,0.051044362,0.049822246,-0.25225124,2.26E-05,-3.30E-05,-3.13E-06,0.262142082
0,3000,7200,0.054004029,0.058088916,-0.254418667,2.46E-05,-3.47E-05,-3.39E-06,0.266495057
0,3000,7400,0.056963695,0.066355587,-0.256586093,2.66E-05,-3.64E-05,-3.65E-06,0.271079969
0,3000,7600,0.059923361,0.074622257,-0.258753519,2.86E-05,-3.81E-05,-3.92E-06,0.275885255
0,3000,7800,0.062883027,0.082888928,-0.260920945,3.06E-05,-3.99E-05,-4.18E-06,0.280899606
0,3000,8000,0.065842693,0.091155599,-0.263088371,3.26E-05,-4.16E-05,-4.45E-06,0.286112031
0,3000,8200,0.06880236,0.099422269,-0.265255797,3.46E-05,-4.33E-05,-4.71E-06,0.291511904
0,3000,8400,0.071762026,0.10768894,-0.267423223,3.66E-05,-4.50E-05,-4.98E-06,0.297089004
0,3000,8600,0.074721692,0.11595561,-0.269590649,3.86E-05,-4.68E-05,-5.24E-06,0.30283354
0,3000,8800,0.077681358,0.124222281,-0.271758075,4.07E-05,-4.85E-05,-5.51E-06,0.308736166
0,3000,9000,-0.080641025,0.132488952,0.273925501,-4.27E-05,-5.02E-05,5.77E-06,0.314787988
0,3200,3000,0.009033454,0.001441091,0.149590574,4.69E-07,2.45E-05,4.80E-07,0.14987001
0,3200,6000,0.036711593,-0.008440982,0.240320782,1.20E-05,2.44E-05,1.77E-06,0.243255153
0,3200,9000,0.081514193,-0.132520178,0.272420286,4.61E-05,5.02E-05,5.94E-06,0.313717984
0,3400,3000,0.009183062,0.0014309,0.149009199,3.30E-07,2.46E-05,4.51E-07,0.149298752
0,3400,6000,0.037177155,-0.008393072,0.239227454,1.14E-05,2.45E-05,1.74E-06,0.24224442
0,3400,9000,0.082387361,-0.132551405,0.270915071,4.96E-05,5.03E-05,6.10E-06,0.312654006
0,3600,3000,0.00933267,0.001420709,0.148427823,1.92E-07,2.46E-05,4.23E-07,0.148727724
0,3600,6000,0.037642717,-0.008345162,0.238134126,1.08E-05,2.46E-05,1.71E-06,0.241235316
0,3600,9000,0.083260529,-0.132582632,0.269409855,5.31E-05,5.03E-05,6.27E-06,0.311596117
0,3800,3000,0.009482277,0.001410518,0.147846447,5.33E-08,2.47E-05,3.94E-07,0.148156927
0,3800,6000,0.038108279,-0.008297251,0.237040798,1.03E-05,2.47E-05,1.67E-06,0.240227861
0,3800,9000,0.084133697,-0.132613858,0.26790464,5.65E-05,5.03E-05,6.43E-06,0.310544378
0,4000,3000,0.009631885,0.001400327,0.147265072,-8.52E-08,2.47E-05,3.66E-07,0.147586366
0,4000,6000,0.038573841,-0.008249341,0.23594747,9.68E-06,2.48E-05,1.64E-06,0.239222075
0,4000,9000,0.085006865,-0.132645085,0.266399425,6.00E-05,5.03E-05,6.60E-06,0.309498852
0,4200,3000,0.009781493,0.001390136,0.146683696,-2.24E-07,2.48E-05,3.37E-07,0.147016043
0,4200,6000,0.039039403,-0.008201431,0.234854142,9.11E-06,2.49E-05,1.61E-06,0.23821798
0,4200,9000,0.085880034,-0.132676312,0.264894209,6.35E-05,5.03E-05,6.77E-06,0.308459602
0,4400,3000,0.009931101,0.001379946,0.146102321,-3.62E-07,2.48E-05,3.09E-07,0.14644596
0,4400,6000,0.039504965,-0.00815352,0.233760813,8.53E-06,2.49E-05,1.58E-06,0.237215598
0,4400,9000,0.086753202,-0.132707539,0.263388994,6.70E-05,5.04E-05,6.93E-06,0.307426692
0,4600,3000,0.010080708,0.001369755,0.145520945,-5.01E-07,2.49E-05,2.80E-07,0.14587612
0,4600,6000,0.039970526,-0.00810561,0.232667485,7.95E-06,2.50E-05,1.54E-06,0.23621495
0,4600,9000,0.08762637,-0.132738765,0.261883779,7.04E-05,5.04E-05,7.10E-06,0.306400186
0,4800,3000,0.010230316,0.001359564,0.14493957,-6.39E-07,2.49E-05,2.51E-07,0.145306526
0,4800,6000,0.040436088,-0.008057699,0.231574157,7.38E-06,2.51E-05,1.51E-06,0.235216058
0,4800,9000,0.088499538,-0.132769992,0.260378564,7.39E-05,5.04E-05,7.26E-06,0.305380149
0,5000,3000,0.010379924,0.001349373,0.144358194,-7.78E-07,2.50E-05,2.23E-07,0.144737182
0,5000,6000,0.04090165,-0.008009789,0.230480829,6.80E-06,2.52E-05,1.48E-06,0.234218945
0,5000,9000,0.089372706,-0.132801219,0.258873348,7.74E-05,5.04E-05,7.43E-06,0.304366645
0,5200,3000,0.010529532,0.001339182,0.143776818,-9.17E-07,2.50E-05,1.94E-07,0.144168089
0,5200,6000,0.041367212,-0.007961879,0.229387501,6.22E-06,2.53E-05,1.44E-06,0.233223634
0,5200,9000,0.090245874,-0.132832445,0.257368133,8.08E-05,5.05E-05,7.59E-06,0.303359741
0,5400,3000,0.010679139,0.001328991,0.143195443,-1.06E-06,2.51E-05,1.66E-07,0.143599252
0,5400,6000,0.041832774,-0.007913968,0.228294173,5.64E-06,2.54E-05,1.41E-06,0.232230147
0,5400,9000,0.091119043,-0.132863672,0.255862918,8.43E-05,5.05E-05,7.76E-06,0.302359501
0,5600,3000,0.010828747,0.0013188,0.142614067,-1.19E-06,2.51E-05,1.37E-07,0.143030672
0,5600,6000,0.042298336,-0.007866058,0.227200845,5.07E-06,2.54E-05,1.38E-06,0.231238509
0,5600,9000,0.091992211,-0.132894899,0.254357702,8.78E-05,5.05E-05,7.93E-06,0.301365993
0,5800,3000,0.010978355,0.001308609,0.142032692,-1.33E-06,2.52E-05,1.09E-07,0.142462354
0,5800,6000,0.042763898,-0.007818148,0.226107517,4.49E-06,2.55E-05,1.35E-06,0.230248743
0,5800,9000,0.092865379,-0.132926125,0.252852487,9.13E-05,5.05E-05,8.09E-06,0.300379283
0,6000,0,2.13E-21,7.24E-23,4.06E-19,-2.06E-20,1.69E-18,3.38E-21,4.06E-19
0,6000,200,0.000741864,-8.66E-05,-0.009430088,-9.80E-08,-1.68E-06,-5.34E-09,0.00945962
0,6000,400,0.001483728,-0.000173122,-0.018860175,-1.96E-07,-3.37E-06,-1.07E-08,0.01891924
0,6000,600,0.002225592,-0.000259684,-0.028290263,-2.94E-07,-5.05E-06,-1.60E-08,0.02837886
0,6000,800,0.002967457,-0.000346245,-0.037720351,-3.92E-07,-6.73E-06,-2.13E-08,0.03783848
0,6000,1000,0.003709321,-0.000432806,-0.047150439,-4.90E-07,-8.42E-06,-2.67E-08,0.0472981
0,6000,1200,0.004451185,-0.000519367,-0.056580526,-5.88E-07,-1.01E-05,-3.20E-08,0.05675772
0,6000,1400,0.005193049,-0.000605929,-0.066010614,-6.86E-07,-1.18E-05,-3.74E-08,0.06621734
0,6000,1600,0.005934913,-0.00069249,-0.075440702,-7.84E-07,-1.35E-05,-4.27E-08,0.07567696
0,6000,1800,0.006676777,-0.000779051,-0.08487079,-8.82E-07,-1.51E-05,-4.80E-08,0.08513658
0,6000,2000,0.007418642,-0.000865612,-0.094300877,-9.80E-07,-1.68E-05,-5.34E-08,0.0945962
0,6000,2200,0.008160506,-0.000952173,-0.103730965,-1.08E-06,-1.85E-05,-5.87E-08,0.10405582
0,6000,2400,0.00890237,-0.001038735,-0.113161053,-1.18E-06,-2.02E-05,-6.40E-08,0.11351544
0,6000,2600,0.009644234,-0.001125296,-0.122591141,-1.27E-06,-2.19E-05,-6.94E-08,0.12297506
0,6000,2800,0.010386098,-0.001211857,-0.132021228,-1.37E-06,-2.36E-05,-7.47E-08,0.13243468
0,6000,3000,-0.011127962,-0.001298418,0.141451316,1.47E-06,-2.52E-05,8.01E-08,0.1418943
0,6000,3200,0.013268062,-0.000693841,-0.147022174,-1.11E-06,-2.53E-05,-1.62E-07,0.147621281
0,6000,3400,0.015408162,-8.93E-05,-0.152593032,-7.53E-07,-2.53E-05,-2.45E-07,0.153369009
0,6000,3600,0.017548262,0.000515313,-0.158163891,-3.94E-07,-2.53E-05,-3.27E-07,0.159135236
0,6000,3800,0.019688362,0.00111989,-0.163734749,-3.48E-08,-2.53E-05,-4.09E-07,0.164918021
0,6000,4000,0.021828462,0.001724467,-0.169305607,3.24E-07,-2.54E-05,-4.91E-07,0.170715682
0,6000,4200,0.023968561,0.002329044,-0.174876465,6.83E-07,-2.54E-05,-5.74E-07,0.176526753
0,6000,4400,0.026108661,0.002933621,-0.180447323,1.04E-06,-2.54E-05,-6.56E-07,0.182349951
0,6000,4600,0.028248761,0.003538198,-0.186018181,1.40E-06,-2.54E-05,-7.38E-07,0.188184152
0,6000,4800,0.030388861,0.004142775,-0.19158904,1.76E-06,-2.55E-05,-8.21E-07,0.194028363
0,6000,5000,0.032528961,0.004747352,-0.197159898,2.12E-06,-2.55E-05,-9.03E-07,0.199881705
0,6000,5200,0.03466906,0.005351929,-0.202730756,2.48E-06,-2.55E-05,-9.85E-07,0.205743399
0,6000,5400,0.03680916,0.005956506,-0.208301614,2.84E-06,-2.55E-05,-1.07E-06,0.211612752
0,6000,5600,0.03894926,0.006561083,-0.213872472,3.20E-06,-2.56E-05,-1.15E-06,0.217489143
0,6000,5800,0.04108936,0.00716566,-0.219443331,3.55E-06,-2.56E-05,-1.23E-06,0.223372016
0,6000,6000,-0.04322946,0.007770237,0.225014189,-3.91E-06,-2.56E-05,1.31E-06,0.229260873
0,6000,6200,0.046596732,0.016116045,-0.226769728,9.97E-06,-2.73E-05,-1.78E-06,0.23206786
0,6000,6400,0.049964005,0.024461853,-0.228525266,1.60E-05,-2.89E-05,-2.24E-06,0.235199025
0,6000,6600,0.053331277,0.03280766,-0.230280805,2.21E-05,-3.06E-05,-2.70E-06,0.238641608
0,6000,6800,0.05669855,0.041153468,-0.232036344,2.81E-05,-3.23E-05,-3.17E-06,0.24238234
0,6000,7000,0.060065822,0.049499276,-0.233791883,3.42E-05,-3.39E-05,-3.63E-06,0.246407642
0,6000,7200,0.063433095,0.057845083,-0.235547422,4.02E-05,-3.56E-05,-4.09E-06,0.250703808
0,6000,7400,0.066800367,0.066190891,-0.237302961,4.63E-05,-3.72E-05,-4.55E-06,0.255257161
0,6000,7600,0.07016764,0.074536699,-0.2390585,5.23E-05,-3.89E-05,-5.02E-06,0.260054193
0,6000,7800,0.073534912,0.082882506,-0.240814039,5.84E-05,-4.06E-05,-5.48E-06,0.265081675
0,6000,8000,0.076902185,0.091228314,-0.242569578,6.45E-05,-4.22E-05,-5.94E-06,0.270326749
0,6000,8200,0.080269457,0.099574121,-0.244325116,7.05E-05,-4.39E-05,-6.41E-06,0.275777
0,6000,8400,0.08363673,0.107919929,-0.246080655,7.66E-05,-4.56E-05,-6.87E-06,0.281420508
0,6000,8600,0.087004002,0.116265737,-0.247836194,8.26E-05,-4.72E-05,-7.33E-06,0.287245883
0,6000,8800,0.090371275,0.124611544,-0.249591733,8.87E-05,-4.89E-05,-7.79E-06,0.293242285
0,6000,9000,-0.093738547,0.132957352,0.251347272,-9.47E-05,-5.05E-05,8.26E-06,0.299399438
200,0,3000,-0.006671702,-0.001192526,0.148559432,-3.95E-06,-2.31E-05,8.42E-08,0.148713948
200,0,6000,-0.029302118,0.00805806,0.241065032,-7.21E-06,-2.27E-05,1.32E-06,0.242973036
200,0,9000,-0.06742646,0.130212148,0.27718237,-9.85E-05,-4.86E-05,8.23E-06,0.313578694
200,3000,3000,-0.00891725,-0.00120843,0.146199806,-6.35E-07,-2.39E-05,5.08E-07,0.146476486
200,3000,6000,-0.036286011,0.008803449,0.235090734,-1.23E-05,-2.40E-05,1.80E-06,0.238037452
200,3000,9000,-0.080516142,0.129352263,0.26685731,-4.13E-05,-4.90E-05,5.78E-06,0.307290874
200,6000,3000,-0.011162798,-0.00105845,0.137639295,1.44E-06,-2.46E-05,8.42E-08,0.138095271
200,6000,6000,-0.043269904,0.008107278,0.219019575,-3.84E-06,-2.52E-05,1.32E-06,0.22340006
200,6000,9000,-0.093605825,0.129800631,0.244772681,-9.17E-05,-4.93E-05,8.23E-06,0.292444729
400,0,3000,-0.006703673,-0.000952557,0.144427164,-3.98E-06,-2.25E-05,8.84E-08,0.144585796
400,0,6000,-0.029341633,0.008395101,0.234412894,-7.13E-06,-2.24E-05,1.32E-06,0.23639123
400,0,9000,-0.067309418,0.127055427,0.26962058,-9.55E-05,-4.74E-05,8.21E-06,0.305563244
400,3000,3000,-0.008950653,-0.000965578,0.142227662,-6.63E-07,-2.33E-05,5.07E-07,0.142512295
400,3000,6000,-0.03632599,0.009118006,0.228767357,-1.20E-05,-2.36E-05,1.80E-06,0.231812897
400,3000,9000,-0.08039126,0.126215575,0.259789119,-3.99E-05,-4.77E-05,5.78E-06,0.299805791
400,6000,3000,-0.011197633,-0.000818481,0.133827275,1.40E-06,-2.40E-05,8.84E-08,0.134297417
400,6000,6000,-0.043310347,0.008444318,0.213024961,-3.77E-06,-2.49E-05,1.32E-06,0.217547068
400,6000,9000,-0.093473102,0.12664391,0.23819809,-8.87E-05,-4.80E-05,8.21E-06,0.285506971
600,0,3000,-0.006735644,-0.000712589,0.140294897,-4.02E-06,-2.19E-05,9.26E-08,0.140458303
600,0,6000,-0.029381148,0.008732141,0.227760755,-7.06E-06,-2.20E-05,1.33E-06,0.229813976
600,0,9000,-0.067192375,0.123898706,0.262058789,-9.25E-05,-4.61E-05,8.19E-06,0.29755758
600,3000,3000,-0.008984056,-0.000722727,0.138255518,-6.90E-07,-2.27E-05,5.06E-07,0.138548994
600,3000,6000,-0.03636597,0.009432562,0.222443981,-1.16E-05,-2.32E-05,1.80E-06,0.225594286
600,3000,9000,-0.080266378,0.123078887,0.252720928,-3.86E-05,-4.65E-05,5.78E-06,0.292333664
600,6000,3000,-0.011232468,-0.000578512,0.130015254,1.37E-06,-2.34E-05,9.26E-08,0.13050084
600,6000,6000,-0.043350791,0.008781359,0.207030347,-3.70E-06,-2.45E-05,1.33E-06,0.211702546
600,6000,9000,-0.09334038,0.123487189,0.231623498,-8.57E-05,-4.68E-05,8.19E-06,0.278587432
800,0,3000,-0.006767615,-0.00047262,0.13616263,-4.05E-06,-2.13E-05,9.67E-08,0.136331529
800,0,6000,-0.029420663,0.009069181,0.221108616,-6.99E-06,-2.17E-05,1.33E-06,0.223241675
800,0,9000,-0.067075333,0.120741985,0.254496998,-8.95E-05,-4.49E-05,8.17E-06,0.289562513
