X,Y,Z,U1,U2,U3,UR1,UR2,UR3,Total_Displacement
0,600,6000,4.8291664,-9.46E-05,0.00538764,-7.72E-06,0.000499132,4.43E-19,4.8291693
0,600,9000,5.896401,0.000321851,0.000727644,-9.68E-06,8.86E-05,8.43E-19,5.896401
0,800,3000,2.375255,-9.30E-05,0.003462557,-6.44E-06,0.000805585,1.29E-19,2.3752575
0,800,6000,4.8291664,-8.67E-05,0.003661062,-7.52E-06,0.000499132,4.52E-19,4.829168
0,800,9000,5.896401,0.00029503,-0.001315355,-8.94E-06,8.86E-05,8.10E-19,5.896401
0,1000,3000,2.375255,-8.46E-05,0.002143407,-5.41E-06,0.000805585,9.73E-20,2.375256
0,1000,6000,4.8291664,-7.89E-05,0.002079035,-6.74E-06,0.000499132,4.57E-19,4.829167
0,1000,9000,5.896401,0.000268209,-0.003111757,-7.68E-06,8.86E-05,7.47E-19,5.896402
0,1200,3000,2.375255,-7.61E-05,0.001112248,-4.02E-06,0.000805585,5.04E-20,2.3752553
0,1200,6000,4.8291664,-7.10E-05,0.000742101,-5.53E-06,0.000499132,4.58E-19,4.8291664
0,1200,9000,5.896401,0.000241388,-0.004574886,-6.07E-06,8.86E-05,6.54E-19,5.8964024
0,1400,3000,2.375255,-6.77E-05,0.000425896,-2.42E-06,0.000805585,-1.12E-20,2.375255
0,1400,6000,4.8291664,-6.31E-05,-0.000279021,-4.04E-06,0.000499132,4.54E-19,4.8291664
0,1400,9000,5.896401,0.000214567,-0.005647894,-4.24E-06,8.86E-05,5.30E-19,5.8964033
0,1600,3000,2.375255,-5.92E-05,0.000111338,-7.66E-07,0.000805585,-8.75E-20,2.375255
0,1600,6000,4.8291664,-5.52E-05,-0.00094344,-2.43E-06,0.000499132,4.47E-19,4.8291664
0,1600,9000,5.896401,0.000187746,-0.006303757,-2.36E-06,8.86E-05,3.76E-19,5.8964043
0,1800,3000,2.375255,-5.07E-05,0.000165738,8.03E-07,0.000805585,-1.78E-19,2.375255
0,1800,6000,4.8291664,-4.73E-05,-0.001240087,-8.30E-07,0.000499132,4.35E-19,4.8291664
0,1800,9000,5.896401,0.000160925,-0.006545274,-5.63E-07,8.86E-05,1.91E-19,5.8964043
0,2000,3000,2.375255,-4.23E-05,0.000556436,2.13E-06,0.000805585,-2.84E-19,2.375255
0,2000,6000,4.8291664,-3.94E-05,-0.001187722,5.99E-07,0.000499132,4.19E-19,4.8291664
0,2000,9000,5.896401,0.000134104,-0.006405074,9.95E-07,8.86E-05,-2.49E-20,5.8964043
0,2200,3000,2.375255,-3.38E-05,0.001220943,3.08E-06,0.000805585,-4.05E-19,2.3752553
0,2200,6000,4.8291664,-3.15E-05,-0.000834927,1.71E-06,0.000499132,3.99E-19,4.8291664
0,2200,9000,5.896401,0.000107284,-0.005945608,2.17E-06,8.86E-05,-2.71E-19,5.896404
0,2400,3000,2.375255,-2.54E-05,0.002066948,3.48E-06,0.000805585,-5.40E-19,2.375256
0,2400,6000,4.8291664,-2.37E-05,-0.000260111,2.36E-06,0.000499132,3.75E-19,4.8291664
0,2400,9000,5.896401,8.05E-05,-0.005259151,2.80E-06,8.86E-05,-5.47E-19,5.8964033
0,2600,3000,2.375255,-1.69E-05,0.002972313,3.21E-06,0.000805585,-6.90E-19,2.375257
0,2600,6000,4.8291664,-1.58E-05,0.000428492,2.39E-06,0.000499132,3.46E-19,4.8291664
0,2600,9000,5.896401,5.36E-05,-0.004467808,2.75E-06,8.86E-05,-8.55E-19,5.8964024
0,2800,3000,2.375255,-8.46E-06,0.003785077,2.10E-06,0.000805585,-8.54E-19,2.375258
0,2800,6000,4.8291664,-7.89E-06,0.001092824,1.65E-06,0.000499132,3.14E-19,4.8291664
0,2800,9000,5.896401,2.68E-05,-0.003723504,1.87E-06,8.86E-05,-1.19E-18,5.8964024
0,3000,0,-3.00E-45,0,-3.00E-45,-1.10E-43,1.29E-29,-5.90E-44,0
0,3000,200,0.033072777,5.77E-18,0.00028823,-3.97E-20,0.000222283,-6.89E-20,0.033074033
0,3000,400,0.1065293,1.93E-17,0.00057646,-7.96E-20,0.000410789,-1.38E-19,0.10653087
0,3000,600,0.21383815,4.11E-17,0.00086469,-1.19E-19,0.000567758,-2.07E-19,0.2138399
0,3000,800,0.34891525,6.94E-17,0.00115292,-1.47E-19,0.000695424,-2.76E-19,0.34891716
0,3000,1000,0.5061239,1.02E-16,0.00144115,-1.68E-19,0.000796025,-3.45E-19,0.5061259
0,3000,1200,0.6802749,1.39E-16,0.00172938,-1.85E-19,0.000871799,-4.13E-19,0.6802771
0,3000,1400,0.86662626,1.80E-16,0.00201761,-1.99E-19,0.000924981,-4.82E-19,0.8666286
0,3000,1600,1.0608834,2.22E-16,0.00230584,-2.06E-19,0.000957809,-5.51E-19,1.0608859
0,3000,1800,1.2591993,2.65E-16,0.00259407,-2.07E-19,0.00097252,-6.20E-19,1.2592019
0,3000,2000,1.458174,3.08E-16,0.0028823,-2.02E-19,0.00097135,-6.89E-19,1.4581769
0,3000,2200,1.6548553,3.49E-16,0.00317053,-1.92E-19,0.000956536,-7.58E-19,1.6548582
0,3000,2400,1.8467379,3.87E-16,0.00345876,-1.75E-19,0.000930316,-8.27E-19,1.8467411
0,3000,2600,2.0317645,4.22E-16,0.00374699,-1.54E-19,0.000894926,-8.96E-19,2.0317678
0,3000,2800,2.2083244,4.52E-16,0.00403522,-1.26E-19,0.000852604,-9.64E-19,2.208328
0,3000,3000,2.375255,4.76E-16,0.00432345,-9.26E-20,0.000805585,-1.03E-18,2.375259
0,3000,3200,2.5508666,4.99E-16,0.004139553,-1.32E-19,0.000876413,-9.88E-19,2.55087
0,3000,3400,2.7376754,5.31E-16,0.003955657,-1.66E-19,0.000924511,-9.43E-19,2.7376783
0,3000,3600,2.9313595,5.69E-16,0.00377176,-1.97E-19,0.000952115,-8.98E-19,2.931362
0,3000,3800,3.1280437,6.13E-16,0.003587863,-2.20E-19,0.000961464,-8.22E-19,3.1280458
0,3000,4000,3.3243,6.60E-16,0.003403966,-2.36E-19,0.000954793,-7.22E-19,3.3243017
0,3000,4200,3.517149,7.10E-16,0.00322007,-2.48E-19,0.000934339,-6.22E-19,3.5171504
0,3000,4400,3.7040575,7.62E-16,0.003036173,-2.53E-19,0.00090234,-5.23E-19,3.7040586
0,3000,4600,3.88294,8.14E-16,0.002852276,-2.54E-19,0.000861032,-4.23E-19,3.8829412
0,3000,4800,4.052159,8.66E-16,0.00266838,-2.49E-19,0.000812652,-3.23E-19,4.05216
0,3000,5000,4.2105227,9.16E-16,0.002484483,-2.38E-19,0.000759438,-2.23E-19,4.210523
0,3000,5200,4.357289,9.64E-16,0.002300586,-2.22E-19,0.000703625,-1.23E-19,4.3572893
0,3000,5400,4.4921613,1.01E-15,0.00211669,-2.04E-19,0.000647451,-2.28E-20,4.4921618
0,3000,5600,4.615291,1.05E-15,0.001932793,-1.82E-19,0.000593153,7.71E-20,4.6152916
0,3000,5800,4.7272773,1.08E-15,0.001748896,-1.52E-19,0.000542968,1.77E-19,4.7272778
0,3000,6000,4.8291664,1.11E-15,0.001564999,-1.18E-19,0.000499132,2.77E-19,4.8291664
0,3000,6200,4.937608,1.14E-15,0.0012468,-1.73E-19,0.000527109,1.55E-19,4.937608
0,3000,6400,5.0491896,1.19E-15,0.0009286,-2.20E-19,0.000537486,3.20E-20,5.0491896
0,3000,6600,5.160615,1.24E-15,0.000610401,-2.58E-19,0.0005325,-9.05E-20,5.160615
0,3000,6800,5.2690353,1.29E-15,0.000292201,-2.88E-19,0.000514389,-2.13E-19,5.2690353
0,3000,7000,5.37205,1.36E-15,-2.60E-05,-3.11E-19,0.000485389,-3.36E-19,5.37205
0,3000,7200,5.467704,1.42E-15,-0.000344198,-3.26E-19,0.000447737,-4.58E-19,5.467704
0,3000,7400,5.5544906,1.49E-15,-0.000662397,-3.31E-19,0.00040367,-5.81E-19,5.5544906
0,3000,7600,5.631351,1.56E-15,-0.000980597,-3.28E-19,0.000355425,-7.03E-19,5.631351
0,3000,7800,5.6976733,1.63E-15,-0.001298796,-3.16E-19,0.000305239,-8.26E-19,5.6976733
0,3000,8000,5.753292,1.69E-15,-0.001616996,-2.96E-19,0.000255348,-9.48E-19,5.753292
0,3000,8200,5.7984915,1.75E-15,-0.001935195,-2.69E-19,0.000207989,-1.07E-18,5.798492
0,3000,8400,5.8340006,1.80E-15,-0.002253395,-2.36E-19,0.0001654,-1.19E-18,5.834001
0,3000,8600,5.860997,1.85E-15,-0.002571594,-1.95E-19,0.000129818,-1.32E-18,5.8609977
0,3000,8800,5.8811064,1.88E-15,-0.002889793,-1.44E-19,0.000103478,-1.44E-18,5.8811073
0,3000,9000,5.896401,1.91E-15,-0.003207993,-8.58E-20,8.86E-05,-1.56E-18,5.896402
0,3200,3000,2.375255,8.46E-06,0.003785077,-2.10E-06,0.000805585,-1.36E-18,2.375258
0,3200,6000,4.8291664,7.89E-06,0.001092824,-1.65E-06,0.000499132,4.51E-19,4.8291664
0,3200,9000,5.896401,-2.68E-05,-0.003723504,-1.87E-06,8.86E-05,-2.14E-18,5.8964024
0,3400,3000,2.375255,1.69E-05,0.002972313,-3.21E-06,0.000805585,-1.65E-18,2.375257
0,3400,6000,4.8291664,1.58E-05,0.000428492,-2.39E-06,0.000499132,5.95E-19,4.8291664
0,3400,9000,5.896401,-5.36E-05,-0.004467808,-2.75E-06,8.86E-05,-2.66E-18,5.8964024
0,3600,3000,2.375255,2.54E-05,0.002066948,-3.48E-06,0.000805585,-1.89E-18,2.375256
0,3600,6000,4.8291664,2.37E-05,-0.000260111,-2.36E-06,0.000499132,7.07E-19,4.8291664
0,3600,9000,5.896401,-8.05E-05,-0.005259151,-2.80E-06,8.86E-05,-3.11E-18,5.8964033
0,3800,3000,2.375255,3.38E-05,0.001220943,-3.08E-06,0.000805585,-2.09E-18,2.3752553
0,3800,6000,4.8291664,3.15E-05,-0.000834927,-1.71E-06,0.000499132,7.89E-19,4.8291664
0,3800,9000,5.896401,-0.000107284,-0.005945608,-2.17E-06,8.86E-05,-3.49E-18,5.896404
0,4000,3000,2.375255,4.23E-05,0.000556436,-2.13E-06,0.000805585,-2.26E-18,2.375255
0,4000,6000,4.8291664,3.94E-05,-0.001187722,-5.99E-07,0.000499132,8.40E-19,4.8291664
0,4000,9000,5.896401,-0.000134104,-0.006405074,-9.95E-07,8.86E-05,-3.81E-18,5.8964043
0,4200,3000,2.375255,5.07E-05,0.000165738,-8.03E-07,0.000805585,-2.38E-18,2.375255
0,4200,6000,4.8291664,4.73E-05,-0.001240087,8.30E-07,0.000499132,8.60E-19,4.8291664
0,4200,9000,5.896401,-0.000160925,-0.006545274,5.63E-07,8.86E-05,-4.06E-18,5.8964043
0,4400,3000,2.375255,5.92E-05,0.000111338,7.66E-07,0.000805585,-2.46E-18,2.375255
0,4400,6000,4.8291664,5.52E-05,-0.00094344,2.43E-06,0.000499132,8.49E-19,4.8291664
0,4400,9000,5.896401,-0.000187746,-0.006303757,2.36E-06,8.86E-05,-4.25E-18,5.8964043
0,4600,3000,2.375255,6.77E-05,0.000425896,2.42E-06,0.000805585,-2.50E-18,2.375255
0,4600,6000,4.8291664,6.31E-05,-0.000279021,4.04E-06,0.000499132,8.07E-19,4.8291664
0,4600,9000,5.896401,-0.000214567,-0.005647894,4.24E-06,8.86E-05,-4.37E-18,5.8964033
0,4800,3000,2.375255,7.61E-05,0.001112248,4.02E-06,0.000805585,-2.50E-18,2.3752553
0,4800,6000,4.8291664,7.10E-05,0.000742101,5.53E-06,0.000499132,7.34E-19,4.8291664
0,4800,9000,5.896401,-0.000241388,-0.004574886,6.07E-06,8.86E-05,-4.42E-18,5.8964024
0,5000,3000,2.375255,8.46E-05,0.002143407,5.41E-06,0.000805585,-2.45E-18,2.375256
0,5000,6000,4.8291664,7.89E-05,0.002079035,6.74E-06,0.000499132,6.30E-19,4.829167
0,5000,9000,5.896401,-0.000268209,-0.003111757,7.68E-06,8.86E-05,-4.41E-18,5.896402
0,5200,3000,2.375255,9.30E-05,0.003462557,6.44E-06,0.000805585,-2.37E-18,2.3752575
0,5200,6000,4.8291664,8.67E-05,0.003661062,7.52E-06,0.000499132,4.96E-19,4.829168
0,5200,9000,5.896401,-0.00029503,-0.001315355,8.94E-06,8.86E-05,-4.33E-18,5.896401
0,5400,3000,2.375255,0.000101478,0.00498306,6.96E-06,0.000805585,-2.24E-18,2.3752604
0,5400,6000,4.8291664,9.46E-05,0.00538764,7.72E-06,0.000499132,3.30E-19,4.8291693
0,5400,9000,5.896401,-0.000321851,0.000727644,9.68E-06,8.86E-05,-4.19E-18,5.896401
0,5600,3000,2.375255,0.000109935,0.006588451,6.82E-06,0.000805585,-2.08E-18,2.3752642
0,5600,6000,4.8291664,0.000102507,0.0071284,7.20E-06,0.000499132,1.34E-19,4.8291717
0,5600,9000,5.896401,-0.000348671,0.002900742,9.77E-06,8.86E-05,-3.97E-18,5.8964014
0,5800,3000,2.375255,0.000118391,0.008132439,5.88E-06,0.000805585,-1.87E-18,2.375269
0,5800,6000,4.8291664,0.000110392,0.00872315,5.80E-06,0.000499132,-9.30E-20,4.8291745
0,5800,9000,5.896401,-0.000375492,0.005057611,9.06E-06,8.86E-05,-3.70E-18,5.8964033
0,6000,0,0,0,-3.00E-45,-2.62E-32,1.29E-29,-1.37E-43,0
0,6000,200,0.033072777,7.51E-05,0.000629261,-4.39E-07,0.000222283,-1.08E-19,0.033078846
0,6000,400,0.1065293,0.000227916,0.001258522,-7.77E-07,0.000410789,-2.17E-19,0.106536984
0,6000,600,0.21383815,0.000438248,0.001887782,-1.01E-06,0.000567758,-3.25E-19,0.21384694
0,6000,800,0.34891525,0.000686003,0.002517043,-1.15E-06,0.000695424,-4.33E-19,0.348925
0,6000,1000,0.5061239,0.00095106,0.003146304,-1.19E-06,0.000796025,-5.41E-19,0.50613457
0,6000,1200,0.6802749,0.0012133,0.003775565,-1.12E-06,0.000871799,-6.50E-19,0.68028647
0,6000,1400,0.86662626,0.001452602,0.004404825,-9.58E-07,0.000924981,-7.58E-19,0.86663866
0,6000,1600,1.0608834,0.001648846,0.005034086,-6.92E-07,0.000957809,-8.66E-19,1.0608966
0,6000,1800,1.2591993,0.001781912,0.005663347,-3.26E-07,0.00097252,-9.74E-19,1.2592132
0,6000,2000,1.458174,0.001831681,0.006292607,1.41E-07,0.00097135,-1.08E-18,1.4581888
0,6000,2200,1.6548553,0.001778031,0.006921868,7.08E-07,0.000956536,-1.19E-18,1.6548706
0,6000,2400,1.8467379,0.001600843,0.007551129,1.38E-06,0.000930316,-1.30E-18,1.846754
0,6000,2600,2.0317645,0.001279996,0.008180389,2.14E-06,0.000894926,-1.41E-18,2.0317812
0,6000,2800,2.2083244,0.000795371,0.00880965,3.01E-06,0.000852604,-1.52E-18,2.208342
0,6000,3000,2.375255,0.000126848,0.009438911,3.98E-06,0.000805585,-1.62E-18,2.375274
0,6000,3200,2.5508666,-0.000482107,0.009475108,2.67E-06,0.000876413,-1.54E-18,2.5508842
0,6000,3400,2.7376754,-0.000846604,0.009511306,1.54E-06,0.000924511,-1.45E-18,2.737692
0,6000,3600,2.9313595,-0.001003001,0.009547503,5.90E-07,0.000952115,-1.37E-18,2.9313753
0,6000,3800,3.1280437,-0.000987654,0.0095837,-1.78E-07,0.000961464,-1.28E-18,3.1280584
0,6000,4000,3.3243,-0.000836919,0.009619897,-7.64E-07,0.000954793,-1.20E-18,3.324314
0,6000,4200,3.517149,-0.000587154,0.009656095,-1.17E-06,0.000934339,-1.11E-18,3.5171623
0,6000,4400,3.7040575,-0.000274714,0.009692293,-1.39E-06,0.00090234,-1.03E-18,3.70407
0,6000,4600,3.88294,6.40E-05,0.009728489,-1.43E-06,0.000861032,-9.45E-19,3.8829522
0,6000,4800,4.052159,0.000392761,0.009764687,-1.29E-06,0.000812652,-8.60E-19,4.0521708
0,6000,5000,4.2105227,0.000675083,0.009800884,-9.68E-07,0.000759438,-7.75E-19,4.210534
0,6000,5200,4.357289,0.000874653,0.009837082,-4.63E-07,0.000703625,-6.91E-19,4.3573
0,6000,5400,4.4921613,0.000955114,0.009873279,2.23E-07,0.000647451,-6.06E-19,4.492172
0,6000,5600,4.615291,0.00088011,0.009909476,1.09E-06,0.000593153,-5.21E-19,4.6153016
0,6000,5800,4.7272773,0.000613283,0.009945674,2.14E-06,0.000542968,-4.36E-19,4.727288
0,6000,6000,4.8291664,0.000118277,0.009981871,3.37E-06,0.000499132,-3.51E-19,4.829177
0,6000,6200,4.937608,-0.000322899,0.009784553,1.84E-06,0.000527109,-5.59E-19,4.9376173
0,6000,6400,5.0491896,-0.000482859,0.009587235,5.61E-07,0.000537486,-7.67E-19,5.0491986
0,6000,6600,5.160615,-0.000413097,0.009389917,-4.59E-07,0.0005325,-9.74E-19,5.1606236
0,6000,6800,5.2690353,-0.000165111,0.0091926,-1.22E-06,0.000514389,-1.18E-18,5.2690434
0,6000,7000,5.37205,0.000209603,0.008995282,-1.73E-06,0.000485389,-1.39E-18,5.3720574
0,6000,7200,5.467704,0.000659551,0.008797964,-1.97E-06,0.000447737,-1.60E-18,5.467711
0,6000,7400,5.5544906,0.001133235,0.008600646,-1.96E-06,0.00040367,-1.81E-18,5.5544972
0,6000,7600,5.631351,0.001579159,0.008403328,-1.70E-06,0.000355425,-2.08E-18,5.6313577
0,6000,7800,5.6976733,0.001945827,0.008206011,-1.17E-06,0.000305239,-2.26E-18,5.6976795
0,6000,8000,5.753292,0.002181744,0.008008692,-3.88E-07,0.000255348,-2.44E-18,5.753298
0,6000,8200,5.7984915,0.002235413,0.007811375,6.52E-07,0.000207989,-2.63E-18,5.798497
0,6000,8400,5.8340006,0.002055337,0.007614057,1.95E-06,0.0001654,-2.81E-18,5.834006
0,6000,8600,5.860997,0.001590022,0.007416739,3.50E-06,0.000129818,-2.99E-18,5.861002
0,6000,8800,5.8811064,0.000787971,0.007219421,5.32E-06,0.000103478,-3.17E-18,5.881111
0,6000,9000,5.896401,-0.000402313,0.007022103,7.39E-06,8.86E-05,-3.35E-18,5.896405
200,0,3000,2.3729105,-0.000126848,-0.13672869,-3.98E-06,0.000677449,8.16E-20,2.3768466
200,0,6000,4.8262057,-0.000118277,-0.08118938,-3.37E-06,0.000423427,3.65E-19,4.8268886
200,0,9000,5.894972,0.000402313,-0.010049621,-7.39E-06,7.99E-05,6.97E-19,5.8949804
200,3000,3000,2.3729105,2.76E-16,-0.14184415,-8.71E-20,0.000677449,-9.61E-19,2.3771462
200,3000,6000,4.8262057,1.16E-15,-0.08960625,-1.10E-19,0.000423427,2.06E-19,4.8270373
200,3000,9000,5.894972,1.61E-15,-0.020279717,-8.01E-20,7.99E-05,-1.42E-18,5.8950067
200,6000,3000,2.3729105,0.000126848,-0.13672869,3.98E-06,0.000677449,-1.49E-18,2.3768466
200,6000,6000,4.8262057,0.000118277,-0.08118938,3.37E-06,0.000423427,-4.21E-19,4.8268886
200,6000,9000,5.894972,-0.000402313,-0.010049621,7.39E-06,7.99E-05,-3.11E-18,5.8949804
400,0,3000,2.370566,-0.000126848,-0.25791743,-3.98E-06,0.00055626,5.08E-20,2.3845553
400,0,6000,4.823245,-0.000118277,-0.15752977,-3.37E-06,0.000351287,3.38E-19,4.825817
400,0,9000,5.8935432,0.000402313,-0.025262188,-7.39E-06,7.05E-05,6.35E-19,5.893597
400,3000,3000,2.370566,9.18E-17,-0.26303288,-8.16E-20,0.00055626,-8.94E-19,2.385114
400,3000,6000,4.823245,1.19E-15,-0.16594663,-1.01E-19,0.000351287,1.40E-19,4.826099
400,3000,9000,5.8935432,1.35E-15,-0.035492282,-7.43E-20,7.05E-05,-1.29E-18,5.89365
400,6000,3000,2.370566,0.000126848,-0.25791743,3.98E-06,0.00055626,-1.36E-18,2.3845553
400,6000,6000,4.823245,0.000118277,-0.15752977,3.37E-06,0.000351287,-4.81E-19,4.825817
400,6000,9000,5.8935432,-0.000402313,-0.025262188,7.39E-06,7.05E-05,-2.87E-18,5.893597
600,0,3000,2.3682215,-0.000126848,-0.35553157,-3.98E-06,0.000442167,2.68E-20,2.3947601
600,0,6000,4.8202844,-0.000118277,-0.21976714,-3.37E-06,0.00028286,3.12E-19,4.8252916
600,0,9000,5.892114,0.000402313,-0.038502373,-7.39E-06,6.06E-05,5.68E-19,5.89224
600,3000,3000,2.3682215,-7.99E-17,-0.36064702,-7.62E-20,0.000442167,-8.26E-19,2.395525
600,3000,6000,4.8202844,1.21E-15,-0.22818401,-9.23E-20,0.00028286,7.60E-20,4.825682
600,3000,9000,5.892114,1.10E-15,-0.04873247,-6.86E-20,6.06E-05,-1.16E-18,5.892316
600,6000,3000,2.3682215,0.000126848,-0.35553157,3.98E-06,0.000442167,-1.24E-18,2.3947601
600,6000,6000,4.8202844,0.000118277,-0.21976714,3.37E-06,0.00028286,-5.31E-19,4.8252916
600,6000,9000,5.892114,-0.000402313,-0.038502373,7.39E-06,6.06E-05,-2.64E-18,5.89224
800,0,3000,2.365877,-0.000126848,-0.4310052,-3.98E-06,0.000335318,4.00E-22,2.4048157
800,0,6000,4.8173237,-0.000118277,-0.26865914,-3.37E-06,0.000218297,2.83E-19,4.8248096
800,0,9000,5.8906856,0.000402313,-0.049686782,-7.39E-06,5.04E-05,4.97E-19,5.890895
800,3000,3000,2.365877,-2.37E-16,-0.4361207,-7.07E-20,0.000335318,-7.51E-19,2.4057379
800,3000,6000,4.8173237,1.22E-15,-0.27707604,-8.36E-20,0.000218297,1.81E-20,4.8252854
800,3000,9000,5.8906856,8.86E-16,-0.059916876,-6.28E-20,5.04E-05,-1.04E-18,5.8909903
800,6000,3000,2.365877,0.000126848,-0.4310052,3.98E-06,0.000335318,-1.12E-18,2.4048157
800,6000,6000,4.8173237,0.000118277,-0.26865914,3.37E-06,0.000218297,-5.75E-19,4.8248096
800,6000,9000,5.8906856,-0.000402313,-0.049686782,7.39E-06,5.04E-05,-2.41E-18,5.890895
1000,0,3000,2.3635323,-0.000126848,-0.48580232,-3.98E-06,0.000235864,-2.63E-20,2.412942
1000,0,6000,4.814363,-0.000118277,-0.30499333,-3.37E-06,0.000157745,2.46E-19,4.824014
1000,0,9000,5.8892565,0.000402313,-0.058761835,-7.39E-06,4.00E-05,4.24E-19,5.8895497
